source,target,weight,type,label,relationship,strength
fracture,degradation,38.0,term-term,related_to (38),inter_category,38.0
fracture,materials,78.0,term-term,related_to (78),inter_category,78.0
fracture,capacity,24.0,term-term,related_to (24),inter_category,24.0
fracture,methods,11.0,term-term,related_to (11),inter_category,11.0
fracture,mechanical,74.0,term-term,co-occurs_with (74),intra_category,74.0
fracture,energy,53.0,term-term,co-occurs_with (53),intra_category,53.0
fracture,material,77.0,term-term,related_to (77),inter_category,77.0
fracture,surface,34.0,term-term,co-occurs_with (34),intra_category,34.0
fracture,cracks,20.0,term-term,co-occurs_with (20),intra_category,20.0
fracture,results,25.0,term-term,related_to (25),inter_category,25.0
fracture,solid,27.0,term-term,co-occurs_with (27),intra_category,27.0
fracture,electrolyte,27.0,term-term,related_to (27),inter_category,27.0
fracture,mater,6.0,term-term,related_to (6),inter_category,6.0
fracture,cathode,26.0,term-term,co-occurs_with (26),intra_category,26.0
fracture,study,21.0,term-term,related_to (21),inter_category,21.0
fracture,zhang,5.0,term-term,related_to (5),inter_category,5.0
energy,sources,5.0,term-term,related_to (5),inter_category,5.0
energy,online,26.0,term-term,related_to (26),inter_category,26.0
energy,cracking,10.0,term-term,co-occurs_with (10),intra_category,10.0
energy,electrode,23.0,term-term,related_to (23),inter_category,23.0
energy,battery,33.0,term-term,related_to (33),inter_category,33.0
energy,particles,16.0,term-term,related_to (16),inter_category,16.0
energy,phase,16.0,term-term,related_to (16),inter_category,16.0
energy,cycles,7.0,term-term,co-occurs_with (7),intra_category,7.0
energy,particle,18.0,term-term,related_to (18),inter_category,18.0
energy,rate,56.0,term-term,related_to (56),inter_category,56.0
energy,batteries,61.0,term-term,related_to (61),inter_category,61.0
energy,degradation,25.0,term-term,related_to (25),inter_category,25.0
energy,capacity,15.0,term-term,related_to (15),inter_category,15.0
energy,study,6.0,term-term,related_to (6),inter_category,6.0
energy,mechanical,16.0,term-term,co-occurs_with (16),intra_category,16.0
energy,material,24.0,term-term,related_to (24),inter_category,24.0
energy,materials,31.0,term-term,related_to (31),inter_category,31.0
energy,solid,26.0,term-term,co-occurs_with (26),intra_category,26.0
energy,mater,69.0,term-term,related_to (69),inter_category,69.0
energy,solid-state batteries,10.0,term-term,related_to (10),inter_category,10.0
energy,cathode,20.0,term-term,co-occurs_with (20),intra_category,20.0
energy,electrolyte,8.0,term-term,related_to (8),inter_category,8.0
energy,zhang,11.0,term-term,related_to (11),inter_category,11.0
energy,chem,6.0,term-term,related_to (6),inter_category,6.0
energy,surface,23.0,term-term,co-occurs_with (23),intra_category,23.0
energy,cracks,6.0,term-term,co-occurs_with (6),intra_category,6.0
mechanical,sources,16.0,term-term,related_to (16),inter_category,16.0
mechanical,cracking,25.0,term-term,co-occurs_with (25),intra_category,25.0
mechanical,electrode,42.0,term-term,related_to (42),inter_category,42.0
mechanical,battery,59.0,term-term,related_to (59),inter_category,59.0
mechanical,particles,47.0,term-term,related_to (47),inter_category,47.0
mechanical,phase,29.0,term-term,related_to (29),inter_category,29.0
mechanical,cycles,6.0,term-term,co-occurs_with (6),intra_category,6.0
mechanical,particle,41.0,term-term,related_to (41),inter_category,41.0
mechanical,rate,14.0,term-term,related_to (14),inter_category,14.0
mechanical,batteries,61.0,term-term,related_to (61),inter_category,61.0
mechanical,degradation,88.0,term-term,related_to (88),inter_category,88.0
mechanical,capacity,14.0,term-term,related_to (14),inter_category,14.0
mechanical,study,8.0,term-term,related_to (8),inter_category,8.0
mechanical,solid,48.0,term-term,co-occurs_with (48),intra_category,48.0
mechanical,electrolyte,38.0,term-term,related_to (38),inter_category,38.0
mechanical,materials,39.0,term-term,related_to (39),inter_category,39.0
mechanical,cathode,20.0,term-term,co-occurs_with (20),intra_category,20.0
mechanical,material,35.0,term-term,related_to (35),inter_category,35.0
mechanical,cracks,7.0,term-term,co-occurs_with (7),intra_category,7.0
mechanical,results,5.0,term-term,related_to (5),inter_category,5.0
mechanical,solid-state batteries,14.0,term-term,related_to (14),inter_category,14.0
mechanical,mater,6.0,term-term,related_to (6),inter_category,6.0
solid,sources,11.0,term-term,related_to (11),inter_category,11.0
solid,cracking,10.0,term-term,co-occurs_with (10),intra_category,10.0
solid,electrode,34.0,term-term,related_to (34),inter_category,34.0
solid,battery,26.0,term-term,related_to (26),inter_category,26.0
solid,particles,20.0,term-term,related_to (20),inter_category,20.0
solid,phase,20.0,term-term,related_to (20),inter_category,20.0
solid,particle,24.0,term-term,related_to (24),inter_category,24.0
solid,rate,5.0,term-term,related_to (5),inter_category,5.0
solid,batteries,97.0,term-term,related_to (97),inter_category,97.0
solid,degradation,29.0,term-term,related_to (29),inter_category,29.0
solid,capacity,15.0,term-term,related_to (15),inter_category,15.0
solid,study,7.0,term-term,related_to (7),inter_category,7.0
solid,materials,25.0,term-term,related_to (25),inter_category,25.0
solid,cracks,8.0,term-term,co-occurs_with (8),intra_category,8.0
solid,material,31.0,term-term,related_to (31),inter_category,31.0
solid,electrolyte,126.0,term-term,related_to (126),inter_category,126.0
solid,solid-state batteries,57.0,term-term,related_to (57),inter_category,57.0
solid,cathode,21.0,term-term,co-occurs_with (21),intra_category,21.0
solid,mater,11.0,term-term,related_to (11),inter_category,11.0
solid,zhang,9.0,term-term,related_to (9),inter_category,9.0
solid,surface,17.0,term-term,co-occurs_with (17),intra_category,17.0
solid,chem,6.0,term-term,related_to (6),inter_category,6.0
cracks,cracking,16.0,term-term,co-occurs_with (16),intra_category,16.0
cracks,electrode,36.0,term-term,related_to (36),inter_category,36.0
cracks,battery,22.0,term-term,related_to (22),inter_category,22.0
cracks,particles,62.0,term-term,related_to (62),inter_category,62.0
cracks,phase,14.0,term-term,related_to (14),inter_category,14.0
cracks,cycles,16.0,term-term,co-occurs_with (16),intra_category,16.0
cracks,particle,56.0,term-term,related_to (56),inter_category,56.0
cracks,rate,13.0,term-term,related_to (13),inter_category,13.0
cracks,degradation,16.0,term-term,related_to (16),inter_category,16.0
cracks,capacity,14.0,term-term,related_to (14),inter_category,14.0
cracks,materials,14.0,term-term,related_to (14),inter_category,14.0
cracks,material,24.0,term-term,related_to (24),inter_category,24.0
cracks,surface,35.0,term-term,co-occurs_with (35),intra_category,35.0
cracks,results,8.0,term-term,related_to (8),inter_category,8.0
cracks,electrolyte,18.0,term-term,related_to (18),inter_category,18.0
cracks,cathode,10.0,term-term,co-occurs_with (10),intra_category,10.0
surface,cracking,21.0,term-term,co-occurs_with (21),intra_category,21.0
surface,electrode,34.0,term-term,related_to (34),inter_category,34.0
surface,battery,9.0,term-term,related_to (9),inter_category,9.0
surface,particles,35.0,term-term,related_to (35),inter_category,35.0
surface,phase,14.0,term-term,related_to (14),inter_category,14.0
surface,cycles,11.0,term-term,co-occurs_with (11),intra_category,11.0
surface,particle,74.0,term-term,related_to (74),inter_category,74.0
surface,rate,19.0,term-term,related_to (19),inter_category,19.0
surface,batteries,9.0,term-term,related_to (9),inter_category,9.0
surface,degradation,15.0,term-term,related_to (15),inter_category,15.0
surface,capacity,13.0,term-term,related_to (13),inter_category,13.0
surface,materials,16.0,term-term,related_to (16),inter_category,16.0
surface,material,28.0,term-term,related_to (28),inter_category,28.0
surface,electrolyte,44.0,term-term,related_to (44),inter_category,44.0
surface,cathode,17.0,term-term,co-occurs_with (17),intra_category,17.0
surface,results,8.0,term-term,related_to (8),inter_category,8.0
cathode,cracking,12.0,term-term,co-occurs_with (12),intra_category,12.0
cathode,electrode,12.0,term-term,related_to (12),inter_category,12.0
cathode,battery,28.0,term-term,related_to (28),inter_category,28.0
cathode,particles,32.0,term-term,related_to (32),inter_category,32.0
cathode,phase,16.0,term-term,related_to (16),inter_category,16.0
cathode,particle,17.0,term-term,related_to (17),inter_category,17.0
cathode,rate,11.0,term-term,related_to (11),inter_category,11.0
cathode,batteries,45.0,term-term,related_to (45),inter_category,45.0
cathode,degradation,27.0,term-term,related_to (27),inter_category,27.0
cathode,capacity,20.0,term-term,related_to (20),inter_category,20.0
cathode,study,9.0,term-term,related_to (9),inter_category,9.0
cathode,materials,72.0,term-term,related_to (72),inter_category,72.0
cathode,material,25.0,term-term,related_to (25),inter_category,25.0
cathode,electrolyte,26.0,term-term,related_to (26),inter_category,26.0
cathode,chem,7.0,term-term,related_to (7),inter_category,7.0
cathode,zhang,8.0,term-term,related_to (8),inter_category,8.0
cathode,mater,17.0,term-term,related_to (17),inter_category,17.0
cracking,sources,6.0,term-term,related_to (6),inter_category,6.0
cracking,electrode,49.0,term-term,related_to (49),inter_category,49.0
cracking,battery,35.0,term-term,related_to (35),inter_category,35.0
cracking,particles,48.0,term-term,related_to (48),inter_category,48.0
cracking,phase,23.0,term-term,related_to (23),inter_category,23.0
cracking,particle,130.0,term-term,related_to (130),inter_category,130.0
cracking,batteries,15.0,term-term,related_to (15),inter_category,15.0
cracking,degradation,28.0,term-term,related_to (28),inter_category,28.0
cracking,capacity,18.0,term-term,related_to (18),inter_category,18.0
cracking,results,5.0,term-term,related_to (5),inter_category,5.0
cracking,cycles,18.0,term-term,co-occurs_with (18),intra_category,18.0
cracking,rate,31.0,term-term,related_to (31),inter_category,31.0
cracking,material,29.0,term-term,related_to (29),inter_category,29.0
cracking,electrolyte,21.0,term-term,related_to (21),inter_category,21.0
cracking,materials,7.0,term-term,related_to (7),inter_category,7.0
cracking,study,7.0,term-term,related_to (7),inter_category,7.0
cycles,electrode,15.0,term-term,related_to (15),inter_category,15.0
cycles,battery,14.0,term-term,related_to (14),inter_category,14.0
cycles,particles,27.0,term-term,related_to (27),inter_category,27.0
cycles,particle,27.0,term-term,related_to (27),inter_category,27.0
cycles,study,5.0,term-term,related_to (5),inter_category,5.0
cycles,batteries,5.0,term-term,related_to (5),inter_category,5.0
cycles,rate,25.0,term-term,related_to (25),inter_category,25.0
cycles,results,7.0,term-term,related_to (7),inter_category,7.0
cycles,degradation,15.0,term-term,related_to (15),inter_category,15.0
cycles,capacity,44.0,term-term,related_to (44),inter_category,44.0
cycles,electrolyte,5.0,term-term,related_to (5),inter_category,5.0
cycles,material,11.0,term-term,related_to (11),inter_category,11.0
particle,electrode,115.0,term-term,co-occurs_with (115),intra_category,115.0
particle,battery,48.0,term-term,co-occurs_with (48),intra_category,48.0
particle,particles,2.0,hierarchical,is_part_of,intra_category,2.0
particle,phase,30.0,term-term,co-occurs_with (30),intra_category,30.0
particle,rate,59.0,term-term,co-occurs_with (59),intra_category,59.0
particle,batteries,20.0,term-term,co-occurs_with (20),intra_category,20.0
particle,degradation,39.0,term-term,co-occurs_with (39),intra_category,39.0
particle,capacity,28.0,term-term,co-occurs_with (28),intra_category,28.0
particle,material,63.0,term-term,related_to (63),inter_category,63.0
particle,materials,15.0,term-term,related_to (15),inter_category,15.0
particle,results,31.0,term-term,related_to (31),inter_category,31.0
particle,electrolyte,38.0,term-term,co-occurs_with (38),intra_category,38.0
particle,reference,5.0,term-term,related_to (5),inter_category,5.0
particle,study,13.0,term-term,related_to (13),inter_category,13.0
electrode,sources,15.0,term-term,related_to (15),inter_category,15.0
electrode,battery,90.0,term-term,co-occurs_with (90),intra_category,90.0
electrode,particles,132.0,term-term,co-occurs_with (132),intra_category,132.0
electrode,phase,45.0,term-term,co-occurs_with (45),intra_category,45.0
electrode,batteries,31.0,term-term,co-occurs_with (31),intra_category,31.0
electrode,degradation,53.0,term-term,co-occurs_with (53),intra_category,53.0
electrode,capacity,38.0,term-term,co-occurs_with (38),intra_category,38.0
electrode,study,23.0,term-term,related_to (23),inter_category,23.0
electrode,materials,77.0,term-term,related_to (77),inter_category,77.0
electrode,material,71.0,term-term,related_to (71),inter_category,71.0
electrode,rate,16.0,term-term,co-occurs_with (16),intra_category,16.0
electrode,results,7.0,term-term,related_to (7),inter_category,7.0
electrode,zhang,13.0,term-term,related_to (13),inter_category,13.0
electrode,electrolyte,59.0,term-term,co-occurs_with (59),intra_category,59.0
electrode,reference,6.0,term-term,related_to (6),inter_category,6.0
electrode,chem,5.0,term-term,related_to (5),inter_category,5.0
electrode,solid-state batteries,6.0,term-term,related_to (6),inter_category,6.0
battery,sources,18.0,term-term,related_to (18),inter_category,18.0
battery,particles,67.0,term-term,co-occurs_with (67),intra_category,67.0
battery,phase,33.0,term-term,co-occurs_with (33),intra_category,33.0
battery,degradation,100.0,term-term,co-occurs_with (100),intra_category,100.0
battery,capacity,39.0,term-term,co-occurs_with (39),intra_category,39.0
battery,study,19.0,term-term,related_to (19),inter_category,19.0
battery,material,37.0,term-term,related_to (37),inter_category,37.0
battery,rate,13.0,term-term,co-occurs_with (13),intra_category,13.0
battery,results,8.0,term-term,related_to (8),inter_category,8.0
battery,materials,56.0,term-term,related_to (56),inter_category,56.0
battery,chem,6.0,term-term,related_to (6),inter_category,6.0
battery,zhang,18.0,term-term,related_to (18),inter_category,18.0
battery,mater,8.0,term-term,related_to (8),inter_category,8.0
battery,batteries,23.0,term-term,co-occurs_with (23),intra_category,23.0
battery,electrolyte,31.0,term-term,co-occurs_with (31),intra_category,31.0
battery,methods,5.0,term-term,related_to (5),inter_category,5.0
degradation,sources,23.0,term-term,related_to (23),inter_category,23.0
degradation,particles,36.0,term-term,co-occurs_with (36),intra_category,36.0
degradation,phase,19.0,term-term,co-occurs_with (19),intra_category,19.0
degradation,rate,17.0,term-term,co-occurs_with (17),intra_category,17.0
degradation,batteries,70.0,term-term,co-occurs_with (70),intra_category,70.0
degradation,capacity,52.0,term-term,co-occurs_with (52),intra_category,52.0
degradation,materials,32.0,term-term,related_to (32),inter_category,32.0
degradation,material,29.0,term-term,related_to (29),inter_category,29.0
degradation,chem,6.0,term-term,related_to (6),inter_category,6.0
degradation,zhang,8.0,term-term,related_to (8),inter_category,8.0
degradation,electrolyte,32.0,term-term,co-occurs_with (32),intra_category,32.0
degradation,study,16.0,term-term,related_to (16),inter_category,16.0
degradation,methods,5.0,term-term,related_to (5),inter_category,5.0
degradation,results,12.0,term-term,related_to (12),inter_category,12.0
degradation,mater,5.0,term-term,related_to (5),inter_category,5.0
degradation,solid-state batteries,8.0,term-term,related_to (8),inter_category,8.0
particles,sources,9.0,term-term,related_to (9),inter_category,9.0
particles,phase,54.0,term-term,co-occurs_with (54),intra_category,54.0
particles,study,26.0,term-term,related_to (26),inter_category,26.0
particles,materials,12.0,term-term,related_to (12),inter_category,12.0
particles,material,67.0,term-term,related_to (67),inter_category,67.0
particles,rate,31.0,term-term,co-occurs_with (31),intra_category,31.0
particles,capacity,20.0,term-term,co-occurs_with (20),intra_category,20.0
particles,methods,5.0,term-term,related_to (5),inter_category,5.0
particles,results,16.0,term-term,related_to (16),inter_category,16.0
particles,batteries,11.0,term-term,co-occurs_with (11),intra_category,11.0
particles,zhang,8.0,term-term,related_to (8),inter_category,8.0
particles,electrolyte,24.0,term-term,co-occurs_with (24),intra_category,24.0
capacity,phase,6.0,term-term,co-occurs_with (6),intra_category,6.0
capacity,rate,42.0,term-term,co-occurs_with (42),intra_category,42.0
capacity,batteries,35.0,term-term,co-occurs_with (35),intra_category,35.0
capacity,materials,23.0,term-term,related_to (23),inter_category,23.0
capacity,zhang,5.0,term-term,related_to (5),inter_category,5.0
capacity,electrolyte,18.0,term-term,co-occurs_with (18),intra_category,18.0
capacity,results,10.0,term-term,related_to (10),inter_category,10.0
capacity,material,24.0,term-term,related_to (24),inter_category,24.0
capacity,solid-state batteries,5.0,term-term,related_to (5),inter_category,5.0
batteries,sources,46.0,term-term,related_to (46),inter_category,46.0
batteries,phase,15.0,term-term,co-occurs_with (15),intra_category,15.0
batteries,study,17.0,term-term,related_to (17),inter_category,17.0
batteries,materials,56.0,term-term,related_to (56),inter_category,56.0
batteries,electrolyte,40.0,term-term,co-occurs_with (40),intra_category,40.0
batteries,solid-state batteries,57.0,term-term,related_to (57),inter_category,57.0
batteries,material,22.0,term-term,related_to (22),inter_category,22.0
batteries,mater,25.0,term-term,related_to (25),inter_category,25.0
batteries,chem,22.0,term-term,related_to (22),inter_category,22.0
batteries,zhang,18.0,term-term,related_to (18),inter_category,18.0
electrolyte,sources,11.0,term-term,related_to (11),inter_category,11.0
electrolyte,phase,17.0,term-term,co-occurs_with (17),intra_category,17.0
electrolyte,rate,11.0,term-term,co-occurs_with (11),intra_category,11.0
electrolyte,materials,17.0,term-term,related_to (17),inter_category,17.0
electrolyte,material,38.0,term-term,related_to (38),inter_category,38.0
electrolyte,results,6.0,term-term,related_to (6),inter_category,6.0
electrolyte,solid-state batteries,10.0,term-term,related_to (10),inter_category,10.0
phase,sources,5.0,term-term,related_to (5),inter_category,5.0
phase,study,13.0,term-term,related_to (13),inter_category,13.0
phase,methods,9.0,term-term,related_to (9),inter_category,9.0
phase,materials,33.0,term-term,related_to (33),inter_category,33.0
phase,rate,13.0,term-term,co-occurs_with (13),intra_category,13.0
phase,material,25.0,term-term,related_to (25),inter_category,25.0
rate,material,22.0,term-term,related_to (22),inter_category,22.0
rate,materials,7.0,term-term,related_to (7),inter_category,7.0
rate,results,8.0,term-term,related_to (8),inter_category,8.0
solid-state batteries,materials,7.0,term-term,related_to (7),inter_category,7.0
solid-state batteries,mater,5.0,term-term,related_to (5),inter_category,5.0
materials,sources,11.0,term-term,co-occurs_with (11),intra_category,11.0
materials,results,7.0,term-term,co-occurs_with (7),intra_category,7.0
materials,zhang,6.0,term-term,co-occurs_with (6),intra_category,6.0
materials,material,2.0,hierarchical,is_part_of,intra_category,2.0
materials,mater,2.0,hierarchical,is_part_of,intra_category,2.0
materials,chem,11.0,term-term,co-occurs_with (11),intra_category,11.0
materials,methods,5.0,term-term,co-occurs_with (5),intra_category,5.0
material,sources,6.0,term-term,co-occurs_with (6),intra_category,6.0
material,study,16.0,term-term,co-occurs_with (16),intra_category,16.0
material,methods,7.0,term-term,co-occurs_with (7),intra_category,7.0
material,results,8.0,term-term,co-occurs_with (8),intra_category,8.0
material,mater,2.0,hierarchical,is_part_of,,2.0
sources,zhang,11.0,term-term,co-occurs_with (11),intra_category,11.0
sources,study,8.0,term-term,co-occurs_with (8),intra_category,8.0
chem,mater,25.0,term-term,co-occurs_with (25),intra_category,25.0
chem,zhang,6.0,term-term,co-occurs_with (6),intra_category,6.0
mater,online,23.0,term-term,co-occurs_with (23),intra_category,23.0
mater,zhang,8.0,term-term,co-occurs_with (8),intra_category,8.0
